JAP;FR;COUNT;OUPS
Something must have happened to him out there. I'll see if I can learn anything.;Il doit lui être arrivé quelque chose pendant qu'il jouait. J'essaierai de le découvrir.;1773;Something must have happened to him out there. I'll see if I can learn anything.
You will!?;Vraiment#?!;1774;You will!?
Of course.;Bien sûr.;1775;Of course.
Meddlesome as always, I see. Shall we begin by questioning the children?;Je vois que tu aimes toujours mettre ton nez dans les affaires d'autrui. Commençons par interroger les autres enfants.;1776;Meddlesome as always, I see. Shall we begin by questioning the children?
Sounds good to me.;Volontiers.;1777;Sounds good to me.
*Sigh* I'm so worried about my son...;*soupir* Je m'inquiète tant au sujet de mon fils...;1778;*Sigh* I'm so worried about my son...
Thank you for helping my son.;Merci d'avoir accepté d'aider mon fils.;1779;Thank you for helping my son.
I heard there's a scary curse on all the forests in the world, and the bigger the forest, the scarier the curse! ;J'ai entendu dire que toutes les forêts du monde sont maudites et que plus elles sont grandes, plus leur malédiction est terrible#!;1780;I heard there's a scary curse on all the forests in the world, and the bigger the forest, the scarier the curse! 
The forest totally cursed him! That's why he's sick. Everyone told him not to play in there, but he did anyway.;C'est la faute de la malédiction de la forêt#! C'est pour ça qu'il est malade. Tout le monde lui a dit de pas aller jouer dans la forêt, mais il nous a pas écoutés.;1781;The forest totally cursed him! That's why he's sick. Everyone told him not to play in there, but he did anyway.
There's some kids that like to go into the northern forest to play. We're not supposed to know, but everybody does.<PAGE>...I wish I could go in there.;Parfois, mes amis vont jouer dans la forêt au nord d'ici. Ils le font en cachette, mais tout le monde le sait.<PAGE>... J'aimerais bien y aller, moi aussi.;1782;There's some kids that like to go into the northern forest to play. We're not supposed to know, but everybody does.<PAGE>...I wish I could go in there.
It seems something happened to the child when he entered the northern forest. I believe that area is more commonly known as the Forest of Myth.;Il semblerait que l'enfant soit tombé malade après être allé jouer dans une forêt au nord d'ici. Il doit s'agir de la forêt des légendes.;1783;It seems something happened to the child when he entered the northern forest. I believe that area is more commonly known as the Forest of Myth.
A forest curse? You think curses actually exist?;Crois-tu vraiment qu'elle est maudite#?;1784;A forest curse? You think curses actually exist?
I will withhold judgment on such things. For now, we should visit the place and see for ourselves.;Je préférerais ne pas émettre une opinion pour l'instant. Nous devrions d'abord aller l'explorer nous-mêmes.;1785;I will withhold judgment on such things. For now, we should visit the place and see for ourselves.
All right. To the Forest of Myth, then.;Entendu. En route pour la forêt des légendes.;1786;All right. To the Forest of Myth, then.
Ma'am? I think your child ate a poison berry. If you give him this antidote, he should recover.;Madame#? Je crois que votre fils a avalé une baie vénéneuse. Si vous lui donnez ce contrepoison, il devrait se remettre.;1787;Ma'am? I think your child ate a poison berry. If you give him this antidote, he should recover.
Oh, thank you! I'll have him take it right away!;Oh, je te remercie#! Je vais le lui donner tout de suite#!;1788;Oh, thank you! I'll have him take it right away!
Glad to hear it.;Très bien.;1789;Glad to hear it.
And perhaps remind him not to eat foodstuffs he finds on the ground?;Et vous devriez sans doute aussi lui rappeler qu'il ne devrait pas manger les fruits qu'il trouve par terre.;1790;And perhaps remind him not to eat foodstuffs he finds on the ground?
From now on, I'm giving you a discount! You saved his life!;Tu as sauvé la vie de mon fils#! Désormais, je te ferai une remise sur toute ma marchandise#!;1791;From now on, I'm giving you a discount! You saved his life!
Please! Come back anytime!;À bientôt, j'espère#!;1792;Please! Come back anytime!
Ma'am? I think your child ate a poison berry. If you give him this antidote, he should recover.;Madame#? Je crois que votre fils a avalé une baie vénéneuse. Si vous lui donnez ce contrepoison, il devrait se remettre.;1793;Ma'am? I think your child ate a poison berry. If you give him this antidote, he should recover.
Oh. Oh, I... I'm sorry, but it's too late.;Oh. Oh, je... Il est trop tard.;1794;Oh. Oh, I... I'm sorry, but it's too late.
Oh no...;Oh non...;1795;Oh no...
It happened just a little while ago.;Il est mort il y a quelque temps.;1796;It happened just a little while ago.
Goddammit... I'm so sorry.;Bon sang... Je suis vraiment désolé.;1797;Goddammit... I'm so sorry.
Please. There is no need to apologize.;Tu n'as pas à t'excuser.;1798;Please. There is no need to apologize.
Hello...;Bonjour...;1799;Hello...
Come back soon...;À bientôt...;1800;Come back soon...
Hey! You! You ever seen a treasure map before?;Hé, dis#! As-tu déjà vu une carte au trésor#?;1802;Hey! You! You ever seen a treasure map before?
A treasure map?;Une carte au trésor#?;1803;A treasure map?
Yeah! A treasure map! You know? A map that shows you where to find buried treasure?;Oui, une carte au trésor#! Tu sais, une carte qui indique où est caché un trésor#!;1804;Yeah! A treasure map! You know? A map that shows you where to find buried treasure?
I'm collecting them. My lifelong dream is to one day roll naked in a pile of sweet, sweet treasure!;Eh bien, j'en fais la collection#! Mon rêve est de pouvoir un jour me vautrer dans une montagne de trésors#!;1805;I'm collecting them. My lifelong dream is to one day roll naked in a pile of sweet, sweet treasure!
That's...an interesting plan.;C'est un rêve... peu commun.;1806;That's...an interesting plan.
So that's why I'm lookin' for a new treasure map or two. If ya find one, bring it on over to me, all right?;Je suis toujours à la recherche de nouvelles cartes au trésor. Si tu en trouves une, apporte-la-moi, d'accord#?;1807;So that's why I'm lookin' for a new treasure map or two. If ya find one, bring it on over to me, all right?
Sure thing.;Volontiers.;1808;Sure thing.
"I guess I should know where to look for a treasure map before telling the guy ""sure thing.""";Je suppose que j'aurais dû attendre de savoir où je pourrais en trouver une avant d'accepter.;1809;"I guess I should know where to look for a treasure map before telling the guy ""sure thing."""
One could hardly expect to stumble across such a thing lying on the ground.<PAGE>Perhaps we should look for a place where old documents are stored.;Ce n'est pas comme si de tels objets traînaient partout.<PAGE>Nous devrions peut-être chercher là où sont entreposés de vieux documents.;1810;One could hardly expect to stumble across such a thing lying on the ground.<PAGE>Perhaps we should look for a place where old documents are stored.
Old documents, huh...?;De vieux documents...?;1811;Old documents, huh...?
If you find a treasure map, bring it on over, all right?;Si tu trouves une carte au trésor, apporte-la-moi, d'accord#?;1812;If you find a treasure map, bring it on over, all right?
Hmm... This book is pretty beat up.;Hum... Ce livre est vraiment abîmé.;1813;Hmm... This book is pretty beat up.
As a fellow tome, I find this a sad sight to behold. When will books receive the respect they deserve?;Il est bien dommage de voir un de mes cousins dans un tel état. Si seulement les humains pouvaient traiter les livres avec le respect qu'ils méritent#!;1814;As a fellow tome, I find this a sad sight to behold. When will books receive the respect they deserve?
Calm down. I'm sure it had a happy life.;Du calme. Je suis certain qu'il a eu une vie bien remplie.;1815;Calm down. I'm sure it had a happy life.
Let's see here...;Voyons voir...;1816;Let's see here...
Hey, is this a map?;Dis, est-ce une carte#?;1817;Hey, is this a map?
It is a map, and one with many unusual markings at that. Perhaps this is a treasure map like that strange fellow was referring to earlier.;Oui, tu as raison et qui plus est, elle est couverte de symboles mystérieux. Cela pourrait être une de ces cartes au trésor dont parlait l'armurier.;1818;It is a map, and one with many unusual markings at that. Perhaps this is a treasure map like that strange fellow was referring to earlier.
Well, this one is damaged as hell. I can't make heads or tails of it.;Eh bien, elle est extrêmement endommagée. Je n'arrive pas à la déchiffrer.;1819;Well, this one is damaged as hell. I can't make heads or tails of it.
I wager the damaged sections can be repaired. Perhaps the Facade strange-thing store would be able to assist us.;Je parie qu'il est possible de la restaurer. Le marchand de curiosités de Façade pourrait sans doute nous aider.;1820;I wager the damaged sections can be repaired. Perhaps the Facade strange-thing store would be able to assist us.
Let's give it a shot.;Allons le lui demander.;1821;Let's give it a shot.
Hey, can you repair damaged books?;Bonjour. Pouvez-vous restaurer les livres endommagés#?;1822;Hey, can you repair damaged books?
(Given time and the proper materials, yes.);(Avec les matériaux et le temps nécessaires, oui.);1823;(Given time and the proper materials, yes.)
I'm almost afraid to ask, but what are the proper materials?;J'hésite presque à vous le demander, mais de quoi auriez-vous besoin pour le faire#?;1824;I'm almost afraid to ask, but what are the proper materials?
(I need three drops of machine oil, three eggplants, and three goat hides.);(Trois bouteilles d'huile de graissage, trois aubergines et trois peaux de chèvre.);1825;(I need three drops of machine oil, three eggplants, and three goat hides.)
(I need three drops of machine oil, three eggplants, and three goat hides.);(J'ai besoin de trois bouteilles d'huile de graissage, trois aubergines et trois peaux de chèvre.);1826;(I need three drops of machine oil, three eggplants, and three goat hides.)
I got the materials you requested. Although I'm having a hard time figuring out how you're going to use them...;J'ai les matériaux dont vous aviez besoin. Toutefois, j'ai du mal à m'imaginer à quoi ils pourraient bien vous servir.;1827;I got the materials you requested. Although I'm having a hard time figuring out how you're going to use them...
