JAP;FR;COUNT;OUPS
Well, she was last seen with her boyfriend. Maybe we should ask him a few questions.;Elle était avec son petit ami la dernière fois qu'on l'a aperçue. Nous devrions peut-être aller lui poser quelques questions.;1994;Well, she was last seen with her boyfriend. Maybe we should ask him a few questions.
At best he knows something. And at worst...;Avec un peu de chance, il pourra nous aider, mais...;1995;At best he knows something. And at worst...
(Y-yes? Who are you?);(O-oui#? Qui êtes-vous#?);1996;(Y-yes? Who are you?)
Your girlfriend is missing. Don't suppose you know anything about that, do you?;Votre petite amie a disparu. Je suppose que vous êtes au courant...?;1997;Your girlfriend is missing. Don't suppose you know anything about that, do you?
You were the last one to see her before she vanished, right?;Vous êtes la dernière personne à avoir été en contact avec elle, non#?;1998;You were the last one to see her before she vanished, right?
(I...I don't know what you're talking about.);(Je... je ne sais pas de quoi vous parlez.);1999;(I...I don't know what you're talking about.)
You're her lover, right? Aren't you worried about her?;Vous êtes pourtant son petit ami, n'est-ce pas#? Vous ne vous inquiétez pas à son sujet#?;2000;You're her lover, right? Aren't you worried about her?
(W-well... Yes! Yes, of course I am! What business is it of yours, outsider?);(Euh... Oui#! Oui, bien sûr#! En quoi cela vous regarde-t-il, étranger#?);2001;(W-well... Yes! Yes, of course I am! What business is it of yours, outsider?)
Foul creature! We found bloodstains in the very area where the two of you were last seen!;Scélérat#! Nous avons découvert des taches de sang à l'endroit où des témoins vous ont aperçus ensemble#!;2002;Foul creature! We found bloodstains in the very area where the two of you were last seen!
(Eeek!);(Aaah#!);2003;(Eeek!)
You can hide nothing from Grimoire Weiss! Confess, O guilty one! Confess and unburden your soul!<PAGE>Confess, lest others who are not as forgiving as I discover your terrible secret!;Vous ne pouvez rien cacher au Grimoire Weiss#! Avouez votre crime#! Confessez-vous et soulagez votre conscience#!<PAGE>Repentez-vous avant que quelqu'un de moins clément ne découvre votre terrible secret#!;2004;You can hide nothing from Grimoire Weiss! Confess, O guilty one! Confess and unburden your soul!<PAGE>Confess, lest others who are not as forgiving as I discover your terrible secret!
(No! It... She... It was an accident!);(Non#! Je... Elle... C'était un accident#!);2005;(No! It... She... It was an accident!)
(We were arguing over something stupid and she pushed me, so I pushed her back...);(Nous nous disputions à propos d'un rien et elle m'a poussé, alors je l'ai poussée moi aussi...);2006;(We were arguing over something stupid and she pushed me, so I pushed her back...)
(And then she must have slipped or something, because she fell and hit her head on the wall. Oh, gods, I didn't mean to hurt her! I loved her!);(Et ensuite, elle a perdu pied et s'est frappé la tête contre le mur. Je ne voulais pas lui faire de mal, je le jure#! Je l'aimais tant#!);2007;(And then she must have slipped or something, because she fell and hit her head on the wall. Oh, gods, I didn't mean to hurt her! I loved her!)
Accident or not, what you did is a crime. And the family won't appreciate you trying to cover it up.;Que ce soit un accident ou non, vous avez commis un crime. Ses parents seront furieux que vous ayez essayé de dissimuler la vérité.;2008;Accident or not, what you did is a crime. And the family won't appreciate you trying to cover it up.
(I knew I'd get caught. I knew I couldn't hide forever...);(Je me doutais bien que je me ferais attraper... Que je ne pourrais pas fuir pour toujours...);2009;(I knew I'd get caught. I knew I couldn't hide forever...)
(I didn't know what to do, so I put the body in the sandspout well just outside the city.);(Je ne savais pas quoi faire, alors j'ai caché son corps dans le puits de sable à l'extérieur de la ville.);2010;(I didn't know what to do, so I put the body in the sandspout well just outside the city.)
(That's all I can tell you. I'm so sorry.);(C'est tout ce que je peux vous dire. Je suis vraiment désolé.);2011;(That's all I can tell you. I'm so sorry.)
We're going to check on the sandspout well. You stay put, understand?;Nous allons examiner le puits de sable. Restez ici, vous m'entendez#?;2012;We're going to check on the sandspout well. You stay put, understand?
(*Sob*);Snif#!;2013;(*Sob*)
(*Sob*);Snif#!;2014;(*Sob*)
This must be the sandspout well.;Ce doit être le puits de sable dont parlait le petit ami de la jeune fille qui a disparu.;2015;This must be the sandspout well.
This is hardly the most pleasant task you've ever signed us up for.;Ce n'est vraiment pas la tâche la plus agréable qui soit.;2016;This is hardly the most pleasant task you've ever signed us up for.
...I don't see a body.;... Je ne vois pas de corps.;2017;...I don't see a body.
How peculiar. Do you think the young lad lied to us?;étrange. Crois-tu que le jeune homme nous ait menti#?;2018;How peculiar. Do you think the young lad lied to us?
He confessed to a murder, right? Why would he lie about the body?;Il a avoué avoir commis un meurtre. Pourquoi mentir maintenant#?;2019;He confessed to a murder, right? Why would he lie about the body?
I guess we should go tell the family...;Je suppose que nous devrions aller annoncer la mauvaise nouvelle aux parents de la jeune fille...;2020;I guess we should go tell the family...
(Oh! Hello! My daughter's back!);(Oh#! Bonjour#! Ma fille est de retour#!);2021;(Oh! Hello! My daughter's back!)
Listen, your daughter has been... Wait, she's what?;écoutez, votre fille est... Hein#? Elle est quoi#?;2022;Listen, your daughter has been... Wait, she's what?
(My apologies for bothering you.);(Je suis désolée de vous avoir dérangé.);2023;(My apologies for bothering you.)
But your boyfriend told us you were...;Mais votre petit ami nous a dit que...;2024;But your boyfriend told us you were...
(By the gods!);(Grands dieux#!);2025;(By the gods!)
(Y-you're alive! But how!?);(Tu-tu es vivante#! Comment est-ce possible#?!);2026;(Y-you're alive! But how!?)
(What's going on? You're all acting like I died or something.);(Mais que se passe-t-il#? Pourquoi agis-tu comme si tu pensais que tu ne me reverrais plus jamais#?);2027;(What's going on? You're all acting like I died or something.)
(Yes, you're acting terribly strange.);(Oui, tout cela est bien étrange#!);2028;(Yes, you're acting terribly strange.)
(But...but back there! The well!);(Mais je... Le... le puits#!!);2029;(But...but back there! The well!)
(What-EVER.);(Pfft#!);2030;(What-EVER.)
...I don't understand a single goddamn thing that's happening right now.;... Je ne comprends pas du tout ce qui s'est passé.;2031;...I don't understand a single goddamn thing that's happening right now.
Could the man possibly have been deluding himself this entire time?;Pourrait-il tout avoir imaginé#?;2032;Could the man possibly have been deluding himself this entire time?
(Well, our daughter is back with us, so all's well that ends well, as far as I'm concerned.);(Notre fille est saine et sauve, alors tout est bien qui finit bien#!);2033;(Well, our daughter is back with us, so all's well that ends well, as far as I'm concerned.)
(Quite so. Here is a token of our gratitude for helping with the search.);(Certes#! Voici un petit quelque chose pour nous avoir aidé à la chercher.);2034;(Quite so. Here is a token of our gratitude for helping with the search.)
(What-EVER.);(Pfft#!);2035;(What-EVER.)
(Wh-what's going on here...?);(Que... que s'est-il passé...?);2036;(Wh-what's going on here...?)
(Ah, what a relief to see her safe and sound!);(Ah, je suis si heureuse qu'elle n'ait rien#!);2037;(Ah, what a relief to see her safe and sound!)
How's your boyfriend?;Comment va votre petit ami#?;2038;How's your boyfriend?
(Boyfriend? I don't have a boyfriend.);(Quel petit ami#? Je n'ai pas de petit ami.);2039;(Boyfriend? I don't have a boyfriend.)
But wait. Wait, didn't you...;Mais, attendez... Vous n'êtes pas...?;2040;But wait. Wait, didn't you...
(Hee hee! You're really weird, even for an outsider.);(Ha, ha, ha#! Vous êtes bien étrange, même pour un étranger#!);2041;(Hee hee! You're really weird, even for an outsider.)
Oh, thank the gods you're here! We've got trouble!;Oh, les dieux soient loués#! Te voilà#! Nous avons des ennuis#!;2042;Oh, thank the gods you're here! We've got trouble!
What kind of trouble?;Que se passe-t-il#?;2043;What kind of trouble?
There's a wild boar in the northern plains who's started attacking villagers.;Un sanglier a attaqué des villageois sur la plaine septentrionale.;2044;There's a wild boar in the northern plains who's started attacking villagers.
The victims all made it back, but who knows if we'll be so lucky next time...;Ils ne sont que blessés, mais sa prochaine victime n'aura peut-être pas autant de chance...;2045;The victims all made it back, but who knows if we'll be so lucky next time...
...So you want me to go kill it?;... Alors, vous voulez que je l'abatte#?;2046;...So you want me to go kill it?
Yes. And we'll be sure to pay you well.;Oui, et nous te récompenserons largement.;2047;Yes. And we'll be sure to pay you well.
All right.;Entendu.;2048;All right.
Oh, and a word of advice: Once you kill it, make sure you take a boar tusk.;Oh, et n'oublie pas de récupérer une défense de sanglier après l'avoir vaincu.;2049;Oh, and a word of advice: Once you kill it, make sure you take a boar tusk.
Let's just say it'll come in handy.;Je suis certain qu'elle pourrait t'être utile.;2050;Let's just say it'll come in handy.
Hurry! Go kill that boar!;Dépêche-toi d'aller tuer le sanglier#!;2051;Hurry! Go kill that boar!
You hunted down the boar? Oh, thank you!;Tu as tué le sanglier#? Oh, je te remercie#!;2052;You hunted down the boar? Oh, thank you!
And it looks like you found a boar tusk, too!;Et je vois que tu as aussi trouvé une défense de sanglier#!;2053;And it looks like you found a boar tusk, too!
They say that boars become tame around anyone who carries one.;On dit que ceux qui en détiennent une peuvent apprivoiser les sangliers.;2054;They say that boars become tame around anyone who carries one.
Apparently, they'll even let you ride around on their backs!;Tu pourrais même monter sur leur dos, à ce qu'il paraît#!;2055;Apparently, they'll even let you ride around on their backs!
That sounds like hokum to me, but if you're brave enough, you might as well give it a shot.;À mon avis, ce ne sont que des balivernes, mais si tu en as le courage, tu devrais sans doute essayer.;2056;That sounds like hokum to me, but if you're brave enough, you might as well give it a shot.
Now we can walk the plains in peace again.;Désormais, nous pourrons traverser la plaine en paix.;2057;Now we can walk the plains in peace again.
Ah! Just the man I was looking for.;Ah, justement l'homme que je cherchais.;2058;Ah! Just the man I was looking for.
